transaction_id,customer_id,product_id,campaign_id,transaction_date,quantity,price,total_amount
8094,19906,21,6,2024-08-21,4,228.26,913.04
8095,18260,111,6,2024-11-03,4,385.69,1542.76
8096,3959,10,3,2024-09-26,3,312.19,936.5699999999999
8097,2137,103,5,2024-12-28,4,392.55,1570.2
8098,10789,39,9,2024-10-17,3,473.41,1420.23
8099,9046,78,7,2025-03-27,2,180.04,360.08
8100,507,175,9,2024-11-01,3,324.97,974.9100000000001
8101,8600,86,2,2024-07-20,4,54.54,218.16
8102,8716,52,10,2024-08-05,2,283.56,567.12
8103,3051,41,10,2024-08-30,3,367.97,1103.91
8104,14784,175,1,2025-02-03,4,324.97,1299.88
8105,2398,87,2,2024-07-18,4,262.24,1048.96
8106,7913,199,6,2025-03-29,1,22.72,22.72
8107,1310,88,10,2024-06-12,3,41.3,123.89999999999999
8108,7203,171,7,2025-04-04,3,283.16,849.48
8109,7701,37,8,2025-01-12,3,300.4,901.1999999999999
8110,4719,123,6,2024-06-04,2,211.34,422.68
8111,5951,64,6,2024-06-01,2,193.68,387.36
8112,10234,199,3,2024-07-02,1,22.72,22.72
8113,14172,188,9,2024-09-09,1,388.67,388.67
8114,10727,153,2,2024-12-02,1,209.89,209.89
8115,17140,119,5,2025-03-05,4,216.78,867.12
8116,146,150,3,2024-09-08,4,424.1,1696.4
8117,12015,171,1,2024-10-16,1,283.16,283.16
8118,19959,124,2,2024-10-09,4,281.95,1127.8
8119,1859,199,6,2024-12-08,1,22.72,22.72
8120,4723,198,10,2025-02-28,2,90.38,180.76
8121,3599,36,1,2025-04-05,4,173.0,692.0
8122,13584,46,2,2025-03-12,4,136.1,544.4
8123,14870,22,10,2024-12-07,1,359.0,359.0
8124,17014,35,5,2025-01-22,3,400.21,1200.6299999999999
8125,15217,113,1,2025-01-28,1,20.48,20.48
8126,11359,175,10,2024-06-03,4,324.97,1299.88
8127,3519,33,4,2025-04-12,4,465.69,1862.76
8128,4353,141,5,2025-01-26,1,75.44,75.44
8129,12107,56,5,2024-09-17,1,278.39,278.39
8130,7430,67,5,2025-02-12,1,159.05,159.05
8131,9097,13,10,2024-09-02,4,495.84,1983.36
8132,5556,50,9,2024-06-28,4,73.3,293.2
8133,7998,185,9,2024-08-19,4,203.13,812.52
8134,10810,28,5,2025-04-06,2,120.73,241.46
8135,16492,104,6,2024-08-26,1,164.2,164.2
8136,9869,98,8,2024-11-29,2,81.16,162.32
8137,4196,96,7,2024-05-27,1,477.09,477.09
8138,8457,87,6,2024-12-14,2,262.24,524.48
8139,3822,88,4,2024-10-26,1,41.3,41.3
8140,17061,193,3,2024-08-07,3,439.41,1318.23
8141,11679,152,4,2025-03-23,2,232.43,464.86
8142,5179,195,3,2024-11-27,4,149.61,598.44
8143,10899,125,8,2024-09-05,4,129.29,517.16
8144,5567,81,6,2025-05-03,2,116.06,232.12
8145,5421,7,6,2024-11-11,1,433.75,433.75
8146,608,74,1,2024-12-04,2,295.45,590.9
8147,5675,83,5,2024-09-23,4,205.82,823.28
8148,2395,24,8,2024-05-26,4,464.59,1858.36
8149,11052,137,2,2025-02-14,4,217.28,869.12
8150,8071,114,3,2024-09-06,2,472.65,945.3
8151,10040,15,9,2025-01-21,2,344.56,689.12
8152,2022,113,4,2024-12-05,3,20.48,61.44
8153,19400,184,10,2024-09-17,1,187.12,187.12
8154,16111,122,5,2024-07-27,3,233.88,701.64
8155,2049,86,7,2024-07-28,4,54.54,218.16
8156,894,145,5,2025-01-20,3,218.09,654.27
8157,13044,19,2,2025-01-25,4,92.04,368.16
8158,11793,9,7,2024-09-14,1,13.97,13.97
8159,13614,64,6,2024-07-05,3,193.68,581.04
8160,14317,185,9,2024-10-17,4,203.13,812.52
8161,6088,38,2,2024-07-12,3,252.53,757.59
8162,2934,136,2,2025-04-18,2,121.93,243.86
8163,18666,134,8,2024-11-23,2,195.3,390.6
8164,8265,177,10,2024-08-29,1,344.08,344.08
8165,1381,102,1,2025-04-30,1,273.54,273.54
8166,16868,173,8,2024-10-06,3,310.3,930.9000000000001
8167,9222,149,5,2025-05-12,1,156.12,156.12
8168,11974,93,1,2024-11-14,1,220.23,220.23
8169,13165,34,10,2025-03-28,2,280.36,560.72
8170,6102,140,1,2025-02-25,3,169.77,509.31000000000006
8171,4955,39,6,2024-08-02,2,473.41,946.82
8172,5954,96,10,2024-08-23,2,477.09,954.18
8173,6281,6,2,2024-12-08,2,220.2,440.4
8174,779,81,2,2024-11-18,3,116.06,348.18
8175,3476,32,1,2024-10-15,3,69.3,207.89999999999998
8176,4724,188,1,2024-07-29,3,388.67,1166.01
8177,14891,136,4,2025-03-05,2,121.93,243.86
8178,6714,166,5,2024-12-05,1,310.3,310.3
8179,8602,147,4,2025-02-02,3,26.44,79.32000000000001
8180,17444,183,6,2024-12-30,1,486.3,486.3
8181,18694,9,8,2024-08-17,2,13.97,27.94
8182,17985,180,2,2025-05-03,4,10.69,42.76
8183,12736,156,1,2024-09-25,3,447.47,1342.41
8184,18618,62,2,2024-09-18,1,235.73,235.73
8185,9490,176,10,2024-09-25,3,264.67,794.01
8186,13975,114,6,2024-07-07,2,472.65,945.3
8187,16736,167,4,2024-07-02,3,347.26,1041.78
8188,13725,181,7,2024-09-13,2,284.38,568.76
8189,11415,191,2,2025-02-03,4,347.01,1388.04
8190,10624,19,1,2024-10-12,2,92.04,184.08
8191,15396,33,5,2025-01-21,4,465.69,1862.76
8192,6470,64,9,2024-07-18,4,193.68,774.72
8193,10706,26,6,2025-01-30,4,191.69,766.76
8194,3167,173,6,2024-08-07,1,310.3,310.3
8195,2210,1,1,2024-06-14,2,173.58,347.16
8196,8748,194,1,2024-11-26,4,227.46,909.84
8197,300,163,4,2024-07-09,2,425.48,850.96
8198,13552,77,2,2024-07-10,3,59.77,179.31
8199,564,103,3,2024-09-18,2,392.55,785.1
8200,12202,96,6,2025-01-07,2,477.09,954.18
8201,9215,173,10,2025-02-15,2,310.3,620.6
8202,17575,76,1,2024-06-03,2,431.09,862.18
8203,19595,33,10,2024-08-20,1,465.69,465.69
8204,10097,82,2,2025-01-20,4,403.44,1613.76
8205,10229,69,4,2024-07-10,4,438.17,1752.68
8206,9219,83,6,2024-08-28,4,205.82,823.28
8207,18803,159,3,2025-04-17,3,68.99,206.96999999999997
8208,14614,192,9,2024-08-16,3,240.91,722.73
8209,18948,106,10,2024-06-06,2,484.64,969.28
8210,19336,102,4,2025-01-01,1,273.54,273.54
8211,14094,114,7,2024-08-20,1,472.65,472.65
8212,16654,143,5,2024-12-07,2,375.89,751.78
8213,6620,46,6,2025-04-13,2,136.1,272.2
8214,9120,120,9,2024-06-28,4,460.99,1843.96
8215,4556,48,9,2024-10-30,3,211.56,634.6800000000001
8216,13328,68,6,2024-08-24,3,239.82,719.46
8217,1043,83,2,2025-03-18,3,205.82,617.46
8218,5445,85,9,2025-02-21,3,381.9,1145.6999999999998
8219,4189,126,2,2024-12-17,2,35.57,71.14
8220,13061,168,2,2025-03-02,2,261.24,522.48
8221,10234,121,2,2024-12-30,3,440.8,1322.4
8222,3089,129,7,2024-09-24,4,107.22,428.88
8223,1647,20,4,2024-10-26,4,140.11,560.44
8224,13128,150,8,2025-01-10,4,424.1,1696.4
8225,488,182,8,2025-03-16,3,299.42,898.26
8226,15454,65,1,2024-09-20,4,401.97,1607.88
8227,19466,143,1,2024-07-23,2,375.89,751.78
8228,1748,61,4,2024-12-11,3,158.35,475.04999999999995
8229,16912,79,2,2024-06-24,4,273.74,1094.96
8230,17552,14,3,2024-07-07,2,270.29,540.58
8231,16279,69,10,2025-04-22,3,438.17,1314.51
8232,11932,122,2,2024-07-12,2,233.88,467.76
8233,484,49,10,2025-03-12,4,129.25,517.0
8234,452,134,9,2024-11-17,1,195.3,195.3
8235,4070,169,6,2024-12-10,4,243.07,972.28
8236,13387,159,7,2025-04-27,2,68.99,137.98
8237,7208,116,6,2024-11-10,1,14.68,14.68
8238,4398,90,1,2025-03-25,1,304.53,304.53
8239,5672,192,5,2024-10-09,3,240.91,722.73
8240,19518,89,3,2024-12-30,1,184.64,184.64
8241,18158,179,10,2024-10-12,3,128.42,385.26
8242,9191,187,8,2024-08-09,1,44.56,44.56
8243,7413,183,7,2024-07-31,1,486.3,486.3
8244,18450,117,9,2024-11-08,3,126.19,378.57
8245,8590,122,1,2024-08-03,2,233.88,467.76
8246,14930,177,2,2024-08-31,3,344.08,1032.24
8247,6333,168,2,2025-03-10,1,261.24,261.24
8248,15980,15,1,2025-02-10,4,344.56,1378.24
8249,7914,198,8,2024-11-30,3,90.38,271.14
8250,9996,193,4,2025-02-07,3,439.41,1318.23
8251,1947,7,7,2025-05-04,1,433.75,433.75
8252,3416,190,10,2024-08-08,1,308.36,308.36
8253,1395,54,1,2024-07-31,4,417.26,1669.04
8254,15085,180,8,2024-06-05,1,10.69,10.69
8255,2422,179,8,2024-07-19,3,128.42,385.26
8256,7346,4,10,2024-09-29,3,55.05,165.14999999999998
8257,19468,1,3,2025-02-07,3,173.58,520.74
8258,8031,105,9,2024-10-16,2,246.13,492.26
8259,10981,66,5,2024-08-24,3,418.79,1256.3700000000001
8260,1845,163,5,2024-11-05,2,425.48,850.96
8261,1805,81,5,2024-06-13,1,116.06,116.06
8262,9082,138,1,2024-08-17,2,283.1,566.2
8263,18888,195,10,2024-12-18,3,149.61,448.83000000000004
8264,18278,68,2,2024-12-16,1,239.82,239.82
8265,18051,102,1,2024-08-24,2,273.54,547.08
8266,4345,193,2,2024-07-31,1,439.41,439.41
8267,19450,51,9,2025-01-08,1,430.13,430.13
8268,11834,30,9,2025-03-27,2,90.47,180.94
8269,19460,39,5,2024-07-18,1,473.41,473.41
8270,1260,138,4,2025-05-10,1,283.1,283.1
8271,18605,172,2,2024-11-02,3,325.53,976.5899999999999
8272,13860,160,6,2024-10-21,4,80.35,321.4
8273,11031,172,9,2024-12-06,4,325.53,1302.12
8274,2448,63,8,2024-08-13,1,133.36,133.36
8275,3130,61,10,2025-05-18,2,158.35,316.7
8276,18283,65,4,2024-08-01,4,401.97,1607.88
8277,7698,169,6,2025-04-02,2,243.07,486.14
8278,3950,81,9,2024-05-24,4,116.06,464.24
8279,10660,12,10,2024-06-11,3,392.66,1177.98
8280,8011,124,10,2025-02-24,3,281.95,845.8499999999999
8281,16401,2,4,2024-06-30,2,240.91,481.82
8282,7960,73,9,2024-06-07,2,342.48,684.96
8283,6242,76,8,2025-03-22,3,431.09,1293.27
8284,14788,188,3,2025-03-10,2,388.67,777.34
8285,7907,25,9,2024-05-31,1,56.28,56.28
8286,19407,118,5,2025-03-15,3,125.16,375.48
8287,13186,189,1,2024-08-18,3,132.34,397.02
8288,13304,108,8,2025-03-02,3,85.34,256.02
8289,1267,99,5,2025-04-29,3,24.59,73.77
8290,479,22,5,2024-06-14,1,359.0,359.0
8291,3978,56,2,2024-07-31,3,278.39,835.17
8292,6069,149,9,2024-09-03,3,156.12,468.36
8293,11737,55,6,2025-04-21,2,148.2,296.4
8294,12741,40,10,2025-05-08,3,376.31,1128.93
8295,7792,179,3,2024-10-24,4,128.42,513.68
8296,486,150,7,2024-09-03,2,424.1,848.2
8297,12281,156,2,2025-05-16,2,447.47,894.94
8298,4674,121,7,2024-07-07,4,440.8,1763.2
8299,338,4,2,2024-09-08,2,55.05,110.1
8300,15093,26,5,2025-05-02,1,191.69,191.69
8301,2004,112,10,2025-02-07,3,154.73,464.18999999999994
8302,1472,113,10,2024-12-20,3,20.48,61.44
8303,18427,188,9,2024-11-05,2,388.67,777.34
8304,11621,23,9,2024-07-03,3,194.18,582.54
8305,17904,169,6,2025-01-02,2,243.07,486.14
8306,6490,58,3,2025-04-17,3,458.47,1375.41
8307,7857,8,4,2025-03-30,2,350.39,700.78
8308,9366,116,4,2024-11-18,2,14.68,29.36
8309,1606,51,9,2024-07-09,2,430.13,860.26
8310,5665,189,4,2025-01-21,1,132.34,132.34
8311,5380,1,4,2024-11-15,2,173.58,347.16
8312,11586,120,5,2024-07-18,1,460.99,460.99
8313,2125,30,6,2024-06-17,1,90.47,90.47
8314,13422,17,8,2025-01-11,4,224.42,897.68
8315,4992,151,1,2024-11-16,2,305.06,610.12
8316,6795,102,5,2024-06-16,1,273.54,273.54
8317,17831,122,9,2024-07-16,4,233.88,935.52
8318,3307,152,10,2025-01-12,3,232.43,697.29
8319,18757,86,4,2024-07-03,1,54.54,54.54
8320,16535,69,8,2025-01-17,1,438.17,438.17
8321,15906,89,9,2024-07-25,1,184.64,184.64
8322,18044,180,1,2024-11-05,4,10.69,42.76
8323,9071,71,8,2024-10-02,4,445.68,1782.72
8324,7200,58,8,2024-09-18,1,458.47,458.47
8325,18704,150,5,2024-06-14,2,424.1,848.2
8326,19268,59,10,2024-06-11,4,208.09,832.36
8327,14134,172,2,2025-01-13,4,325.53,1302.12
8328,17900,37,7,2025-01-29,3,300.4,901.1999999999999
8329,11580,162,5,2024-11-01,3,334.11,1002.33
8330,16974,100,5,2024-10-28,1,467.43,467.43
8331,588,113,6,2024-08-17,3,20.48,61.44
8332,19004,185,10,2025-02-19,2,203.13,406.26
8333,6224,185,8,2025-04-06,1,203.13,203.13
8334,14198,168,1,2025-01-31,1,261.24,261.24
8335,9388,20,3,2024-07-05,4,140.11,560.44
8336,4354,17,7,2024-06-13,1,224.42,224.42
8337,14840,180,9,2024-08-22,3,10.69,32.07
8338,2606,4,10,2025-03-04,1,55.05,55.05
8339,2539,191,2,2024-09-17,1,347.01,347.01
8340,13897,50,4,2024-06-05,3,73.3,219.89999999999998
8341,8758,82,4,2024-10-10,4,403.44,1613.76
8342,16199,50,7,2025-02-05,2,73.3,146.6
8343,1757,16,5,2024-10-13,3,126.28,378.84000000000003
8344,1361,72,5,2024-06-03,2,117.4,234.8
8345,18758,61,7,2024-05-24,2,158.35,316.7
8346,1196,44,2,2024-11-11,2,238.83,477.66
8347,18516,146,8,2024-06-07,1,18.71,18.71
8348,8010,50,6,2024-08-10,2,73.3,146.6
8349,13793,80,5,2025-04-15,4,407.53,1630.12
8350,15778,30,1,2025-05-15,4,90.47,361.88
8351,19795,49,2,2024-12-18,4,129.25,517.0
8352,18752,98,6,2025-05-12,1,81.16,81.16
8353,19728,149,6,2024-08-04,3,156.12,468.36
8354,15026,150,9,2024-11-03,4,424.1,1696.4
8355,19482,175,6,2024-10-07,2,324.97,649.94
8356,1334,25,1,2024-12-05,1,56.28,56.28
8357,12837,56,7,2025-01-24,1,278.39,278.39
8358,3337,192,3,2025-03-18,4,240.91,963.64
8359,8158,156,8,2024-07-24,2,447.47,894.94
8360,19469,161,6,2025-03-05,2,333.9,667.8
8361,3388,194,3,2024-08-11,4,227.46,909.84
8362,4714,4,3,2025-01-27,2,55.05,110.1
8363,5102,12,8,2024-05-22,1,392.66,392.66
8364,2432,145,6,2024-10-21,1,218.09,218.09
8365,1017,36,2,2024-09-07,4,173.0,692.0
8366,17026,16,3,2024-08-08,2,126.28,252.56
8367,8508,151,6,2024-08-08,3,305.06,915.1800000000001
8368,441,200,7,2024-07-16,4,54.09,216.36
8369,17523,121,4,2025-03-19,1,440.8,440.8
8370,14635,137,8,2024-12-05,4,217.28,869.12
8371,5244,78,3,2025-01-25,4,180.04,720.16
8372,2304,55,6,2024-09-29,1,148.2,148.2
8373,14987,73,7,2024-11-26,3,342.48,1027.44
8374,12335,64,8,2024-05-20,4,193.68,774.72
8375,14041,175,4,2024-05-26,3,324.97,974.9100000000001
8376,5951,90,5,2024-10-09,3,304.53,913.5899999999999
8377,7047,195,6,2024-05-20,1,149.61,149.61
8378,6607,138,1,2025-03-31,4,283.1,1132.4
8379,3422,89,9,2025-04-29,4,184.64,738.56
8380,13435,4,3,2025-02-27,3,55.05,165.14999999999998
8381,18463,30,2,2024-07-28,4,90.47,361.88
8382,6104,139,7,2024-12-26,3,445.41,1336.23
8383,2201,51,4,2024-07-24,1,430.13,430.13
8384,8228,147,4,2024-09-12,1,26.44,26.44
8385,9010,141,10,2024-11-08,1,75.44,75.44
8386,14222,185,9,2024-11-25,3,203.13,609.39
8387,14109,131,7,2024-07-07,4,250.89,1003.56
8388,1947,112,9,2024-12-13,4,154.73,618.92
8389,3957,78,1,2024-05-19,2,180.04,360.08
8390,12544,166,3,2025-04-27,2,310.3,620.6
8391,18610,27,10,2024-12-27,1,357.39,357.39
8392,7716,88,10,2024-07-22,4,41.3,165.2
8393,3326,138,6,2024-10-18,3,283.1,849.3000000000001
8394,8700,118,1,2025-01-04,3,125.16,375.48
8395,3746,181,5,2025-01-09,3,284.38,853.14
8396,12309,155,4,2024-10-23,4,29.82,119.28
8397,12070,7,4,2024-10-18,4,433.75,1735.0
8398,13490,115,7,2024-06-16,1,93.16,93.16
8399,17790,92,5,2024-07-14,2,208.28,416.56
8400,13349,90,7,2024-09-06,4,304.53,1218.12
8401,18421,82,1,2024-06-01,3,403.44,1210.32
8402,2678,13,9,2024-12-20,4,495.84,1983.36
8403,1745,72,8,2024-09-19,2,117.4,234.8
8404,11176,91,7,2024-07-27,2,282.5,565.0
8405,10551,188,10,2024-06-25,3,388.67,1166.01
8406,9424,142,2,2025-01-21,1,249.74,249.74
8407,1178,105,6,2025-01-17,2,246.13,492.26
8408,762,44,4,2025-01-11,2,238.83,477.66
8409,4779,198,3,2025-01-26,2,90.38,180.76
8410,6459,84,8,2024-08-21,2,102.57,205.14
8411,9736,28,4,2025-03-29,2,120.73,241.46
8412,18318,23,3,2025-03-11,4,194.18,776.72
8413,19946,12,5,2025-01-09,3,392.66,1177.98
8414,7180,152,9,2025-04-15,4,232.43,929.72
8415,14850,51,10,2024-06-17,1,430.13,430.13
8416,4445,108,3,2024-08-25,2,85.34,170.68
8417,2965,150,9,2024-11-16,1,424.1,424.1
8418,9223,62,4,2024-07-24,1,235.73,235.73
8419,12812,26,10,2025-01-04,3,191.69,575.0699999999999
8420,10068,58,4,2025-02-03,4,458.47,1833.88
8421,7225,199,2,2025-04-07,1,22.72,22.72
8422,10473,143,8,2024-11-18,1,375.89,375.89
8423,15127,68,4,2024-06-06,1,239.82,239.82
8424,3102,6,3,2024-07-16,1,220.2,220.2
8425,3898,111,3,2024-05-19,2,385.69,771.38
8426,3679,130,1,2024-11-19,3,241.51,724.53
8427,1844,159,8,2024-08-20,3,68.99,206.96999999999997
8428,18323,24,5,2025-04-14,3,464.59,1393.77
8429,15959,35,5,2024-12-02,1,400.21,400.21
8430,7084,47,4,2025-03-07,1,142.22,142.22
8431,1467,31,5,2024-05-24,2,37.43,74.86
8432,17120,89,5,2024-09-25,1,184.64,184.64
8433,340,200,9,2024-08-01,4,54.09,216.36
8434,11780,76,6,2025-04-21,4,431.09,1724.36
8435,17761,118,9,2024-10-27,1,125.16,125.16
8436,17089,130,8,2025-03-22,4,241.51,966.04
8437,3725,104,3,2025-03-30,4,164.2,656.8
8438,8190,59,2,2025-04-12,3,208.09,624.27
8439,10335,96,6,2025-02-13,1,477.09,477.09
8440,553,63,2,2025-03-10,3,133.36,400.08000000000004
8441,3492,145,3,2025-02-11,4,218.09,872.36
8442,790,54,3,2024-07-16,3,417.26,1251.78
8443,1174,125,1,2025-03-20,4,129.29,517.16
8444,553,149,5,2025-02-13,3,156.12,468.36
8445,19807,22,8,2024-11-09,1,359.0,359.0
8446,4212,125,9,2024-12-05,4,129.29,517.16
8447,8824,97,7,2025-02-20,1,426.72,426.72
8448,16654,116,5,2025-01-06,2,14.68,29.36
8449,861,183,8,2024-10-10,4,486.3,1945.2
8450,291,29,9,2024-06-25,3,331.64,994.92
8451,9650,149,9,2024-11-18,2,156.12,312.24
8452,14345,2,9,2025-01-17,1,240.91,240.91
8453,5871,42,2,2024-09-24,1,32.71,32.71
8454,630,52,3,2024-06-25,1,283.56,283.56
8455,7008,38,2,2024-06-13,2,252.53,505.06
8456,16187,131,5,2024-11-19,4,250.89,1003.56
8457,5944,153,3,2024-11-18,4,209.89,839.56
8458,16859,77,9,2024-07-09,1,59.77,59.77
8459,4081,190,2,2024-11-29,1,308.36,308.36
8460,12973,143,5,2024-09-13,1,375.89,375.89
8461,1761,198,5,2025-03-29,2,90.38,180.76
8462,11275,105,5,2025-01-01,2,246.13,492.26
8463,4709,10,1,2024-12-13,1,312.19,312.19
8464,12167,120,10,2024-05-27,3,460.99,1382.97
8465,3399,127,7,2025-04-29,4,470.22,1880.88
8466,14931,114,2,2024-09-29,2,472.65,945.3
8467,10516,69,2,2024-05-27,4,438.17,1752.68
8468,14706,109,9,2024-05-31,2,75.28,150.56
8469,3562,44,1,2024-11-22,3,238.83,716.49
8470,10608,169,9,2024-06-02,2,243.07,486.14
8471,13019,20,6,2024-06-10,4,140.11,560.44
8472,9817,107,5,2025-01-25,3,339.35,1018.0500000000001
8473,17893,165,5,2025-02-14,3,230.35,691.05
8474,6832,167,5,2024-11-03,3,347.26,1041.78
8475,8196,119,6,2024-06-15,3,216.78,650.34
8476,3448,109,7,2024-06-15,4,75.28,301.12
8477,13681,198,9,2024-12-06,3,90.38,271.14
8478,5585,8,2,2024-06-04,4,350.39,1401.56
8479,3792,43,4,2024-06-23,2,279.34,558.68
8480,9353,138,5,2025-02-21,4,283.1,1132.4
8481,17218,41,6,2025-03-14,1,367.97,367.97
8482,14699,132,7,2025-05-11,3,19.03,57.09
8483,10191,132,3,2025-04-01,4,19.03,76.12
8484,5336,24,3,2025-04-04,2,464.59,929.18
8485,6261,21,9,2024-12-03,1,228.26,228.26
8486,15606,138,9,2024-08-08,1,283.1,283.1
8487,18560,46,2,2025-05-04,2,136.1,272.2
8488,9574,198,4,2024-12-02,1,90.38,90.38
8489,2789,121,4,2024-10-26,1,440.8,440.8
8490,11014,44,5,2024-12-29,4,238.83,955.32
8491,12370,100,2,2024-08-28,3,467.43,1402.29
8492,6722,33,4,2025-04-21,4,465.69,1862.76
8493,7313,94,3,2024-12-04,3,121.12,363.36
8494,14913,36,6,2024-09-09,4,173.0,692.0
8495,4617,153,4,2025-05-13,2,209.89,419.78
8496,996,13,1,2025-03-04,3,495.84,1487.52
8497,357,167,3,2024-09-08,1,347.26,347.26
8498,1694,166,8,2025-05-05,1,310.3,310.3
8499,2591,158,3,2025-04-02,4,98.93,395.72
8500,9535,14,7,2024-11-11,3,270.29,810.8700000000001
8501,7922,50,2,2024-11-11,2,73.3,146.6
8502,1692,68,5,2024-11-10,2,239.82,479.64
8503,9275,1,7,2025-05-15,3,173.58,520.74
8504,18442,189,1,2024-07-24,2,132.34,264.68
8505,2905,3,1,2025-01-24,4,23.12,92.48
8506,11388,178,8,2024-12-12,2,230.25,460.5
8507,11610,189,2,2025-04-08,1,132.34,132.34
8508,6938,164,4,2024-11-05,3,378.39,1135.17
8509,18765,132,3,2025-03-29,3,19.03,57.09
8510,8209,171,5,2024-07-02,1,283.16,283.16
8511,15784,14,2,2024-09-24,1,270.29,270.29
8512,8516,89,6,2024-10-06,3,184.64,553.92
8513,2071,103,8,2024-08-09,3,392.55,1177.65
8514,17315,125,5,2024-12-28,1,129.29,129.29
8515,12747,67,7,2024-06-18,2,159.05,318.1
8516,13772,7,5,2025-03-25,4,433.75,1735.0
8517,12845,8,6,2024-11-10,1,350.39,350.39
8518,17829,44,9,2024-10-03,4,238.83,955.32
8519,12229,192,10,2024-11-10,2,240.91,481.82
8520,19787,135,1,2025-02-19,3,345.03,1035.09
8521,17906,48,10,2025-04-18,3,211.56,634.6800000000001
8522,3099,62,9,2024-10-29,3,235.73,707.1899999999999
8523,18572,25,3,2025-04-27,3,56.28,168.84
8524,18953,118,10,2024-11-28,3,125.16,375.48
8525,10986,196,3,2024-08-20,1,449.05,449.05
8526,8284,192,4,2024-10-15,3,240.91,722.73
8527,13556,113,8,2025-02-24,4,20.48,81.92
8528,4941,146,1,2024-09-15,3,18.71,56.13
8529,4763,122,4,2025-02-09,4,233.88,935.52
8530,1754,4,7,2025-01-03,4,55.05,220.2
8531,5055,145,3,2025-04-04,3,218.09,654.27
8532,13277,47,7,2024-08-19,3,142.22,426.65999999999997
8533,5782,118,5,2024-11-27,2,125.16,250.32
8534,16472,45,10,2024-09-27,3,464.64,1393.92
8535,18026,89,9,2025-04-15,4,184.64,738.56
8536,2963,186,8,2024-10-27,2,108.88,217.76
8537,5414,3,3,2025-02-03,4,23.12,92.48
8538,7421,140,4,2024-10-26,2,169.77,339.54
8539,8743,145,7,2024-12-25,4,218.09,872.36
8540,10639,118,2,2024-09-17,3,125.16,375.48
8541,6911,22,10,2025-01-20,2,359.0,718.0
8542,10483,39,6,2024-08-04,4,473.41,1893.64
8543,12030,39,9,2024-05-25,3,473.41,1420.23
8544,8816,107,9,2024-11-02,2,339.35,678.7
8545,3758,100,6,2025-04-19,1,467.43,467.43
8546,4797,16,6,2024-10-19,3,126.28,378.84000000000003
8547,3293,179,6,2024-10-25,4,128.42,513.68
8548,3833,118,10,2024-05-22,3,125.16,375.48
8549,2612,29,6,2024-10-08,4,331.64,1326.56
8550,8354,71,3,2024-11-30,4,445.68,1782.72
8551,10275,169,4,2025-03-23,4,243.07,972.28
8552,8229,185,6,2024-12-16,4,203.13,812.52
8553,11069,156,10,2025-02-21,2,447.47,894.94
8554,3347,77,1,2025-01-29,1,59.77,59.77
8555,4055,149,1,2025-02-26,3,156.12,468.36
8556,15993,132,7,2025-04-11,4,19.03,76.12
8557,4201,126,1,2024-06-13,2,35.57,71.14
8558,14492,99,5,2025-02-01,2,24.59,49.18
8559,8528,116,10,2024-11-18,4,14.68,58.72
8560,14246,15,8,2025-03-20,3,344.56,1033.68
8561,10536,181,6,2024-08-20,4,284.38,1137.52
8562,17945,90,3,2024-07-31,2,304.53,609.06
8563,7523,174,2,2024-12-30,3,362.41,1087.23
8564,13174,135,2,2024-07-05,1,345.03,345.03
8565,4165,146,4,2024-12-13,1,18.71,18.71
8566,12439,89,9,2025-04-03,1,184.64,184.64
8567,4853,149,9,2024-08-10,1,156.12,156.12
8568,6714,116,1,2024-10-18,4,14.68,58.72
8569,3184,136,5,2024-12-31,2,121.93,243.86
8570,8033,187,9,2025-03-17,2,44.56,89.12
8571,14276,20,4,2025-03-18,2,140.11,280.22
8572,18794,82,7,2025-04-09,3,403.44,1210.32
8573,4299,117,6,2024-07-08,1,126.19,126.19
8574,18919,67,4,2025-03-13,3,159.05,477.15000000000003
8575,5600,183,10,2025-03-19,1,486.3,486.3
8576,4,62,7,2025-03-07,3,235.73,707.1899999999999
8577,13441,18,7,2024-08-13,2,429.49,858.98
8578,11290,91,2,2024-10-13,2,282.5,565.0
8579,11041,110,7,2024-11-02,2,110.09,220.18
8580,13265,56,9,2025-02-23,3,278.39,835.17
8581,16411,85,6,2024-10-23,4,381.9,1527.6
8582,5162,150,6,2025-02-01,2,424.1,848.2
8583,965,8,6,2024-09-02,2,350.39,700.78
8584,15943,139,2,2025-04-20,1,445.41,445.41
8585,19481,107,6,2025-04-24,3,339.35,1018.0500000000001
8586,16456,12,6,2025-01-03,3,392.66,1177.98
8587,5602,176,9,2025-02-07,2,264.67,529.34
8588,14185,103,2,2025-02-25,4,392.55,1570.2
8589,2948,63,9,2024-10-13,3,133.36,400.08000000000004
8590,10508,27,5,2025-03-27,4,357.39,1429.56
8591,12090,35,9,2024-06-15,4,400.21,1600.84
8592,6239,130,10,2024-08-24,2,241.51,483.02
8593,13157,136,10,2025-01-15,4,121.93,487.72
8594,2412,20,2,2025-03-13,3,140.11,420.33000000000004
8595,15675,8,5,2024-05-31,4,350.39,1401.56
8596,8309,191,2,2024-10-09,1,347.01,347.01
8597,10404,68,5,2025-01-30,3,239.82,719.46
8598,2925,159,7,2024-06-09,2,68.99,137.98
8599,2838,160,7,2024-10-04,3,80.35,241.04999999999998
8600,577,141,7,2024-06-07,3,75.44,226.32
8601,14642,86,5,2024-08-04,4,54.54,218.16
